Population,Mean_1,Mean_2,Mean_3,Mean_4,Variance_1,Variance_2,Variance_3,Variance_4,Skewness_1,Skewness_2,Skewness_3,Skewness_4,AQI
52250,12.996,9.0027,9669.3,314.28,540.12,286.71,1.02E+09,4.03E+05,3.9072,4.1263,8.5679,4.162,86
52500,12.983,9.0049,9702,314.28,538.02,286.62,1.02E+09,4.03E+05,3.9071,4.1272,8.5848,4.1691,84
52750,12.976,9.0097,9735.5,314.35,536.38,286.84,1.01E+09,4.03E+05,3.9071,4.129,8.5959,4.1757,83
53000,12.974,9.0172,9769.6,314.49,535.2,287.36,1.01E+09,4.03E+05,3.9071,4.1316,8.6004,4.1818,82
53250,12.977,9.0272,9804.3,314.69,534.5,288.19,1.00E+09,4.03E+05,3.9072,4.1351,8.5975,4.1873,81
53500,12.985,9.0398,9839.2,314.95,534.29,289.34,9.98E+08,4.04E+05,3.9073,4.1393,8.5861,4.1924,82
53750,12.998,9.0549,9874.4,315.27,534.57,290.79,9.91E+08,4.04E+05,3.9074,4.1443,8.566,4.1968,82
54000,13.016,9.0722,9909.4,315.63,535.34,292.52,9.84E+08,4.05E+05,3.9076,4.1496,8.5383,4.2005,84
54250,13.039,9.0917,9944.2,316.03,536.58,294.53,9.76E+08,4.06E+05,3.9079,4.1552,8.5054,4.2035,85
54500,13.066,9.1131,9978.3,316.47,538.28,296.78,9.68E+08,4.07E+05,3.9081,4.1609,8.4708,4.2057,87
54750,13.097,9.1362,10011,316.94,540.43,299.27,9.59E+08,4.08E+05,3.9084,4.1666,8.4377,4.2071,89
55000,13.131,9.1608,10042,317.44,543.01,301.96,9.50E+08,4.09E+05,3.9087,4.1722,8.4075,4.2075,91
55250,13.169,9.1868,10070,317.95,545.99,304.84,9.40E+08,4.10E+05,3.909,4.1778,8.3805,4.207,92
55500,13.21,9.2138,10095,318.49,549.33,307.89,9.30E+08,4.11E+05,3.9094,4.1833,8.356,4.2054,94
55750,13.254,9.2419,10116,319.04,553.02,311.09,9.19E+08,4.13E+05,3.9097,4.189,8.3329,4.2027,96
56000,13.3,9.2708,10131,319.6,557.01,314.43,9.07E+08,4.14E+05,3.91,4.1947,8.3103,4.199,97
56250,13.348,9.3004,10143,320.17,561.28,317.9,8.95E+08,4.15E+05,3.9103,4.2006,8.2875,4.1943,98
56500,13.398,9.3306,10149,320.75,565.77,321.47,8.82E+08,4.17E+05,3.9106,4.2067,8.2637,4.1885,99
56750,13.448,9.3613,10152,321.34,570.46,325.14,8.69E+08,4.18E+05,3.9109,4.213,8.2388,4.1817,99
57000,13.5,9.3922,10150,321.93,575.3,328.88,8.58E+08,4.19E+05,3.9112,4.2197,8.2124,4.1741,100
57250,13.552,9.4233,10144,322.52,580.25,332.67,8.46E+08,4.20E+05,3.9115,4.2267,8.1846,4.1655,100
57500,13.604,9.4543,10135,323.1,585.28,336.49,8.33E+08,4.22E+05,3.9117,4.234,8.1553,4.1562,100
57750,13.656,9.485,10130,323.68,590.35,340.29,8.20E+08,4.23E+05,3.9119,4.2417,8.1245,4.1461,100
58000,13.707,9.5152,10124,324.25,595.41,344.04,8.05E+08,4.24E+05,3.9121,4.2497,8.0924,4.1353,100
58250,13.757,9.5445,10115,324.8,600.44,347.7,7.89E+08,4.25E+05,3.9122,4.2579,8.0592,4.124,100
58500,13.806,9.5727,10105,325.31,605.4,351.24,7.73E+08,4.26E+05,3.9123,4.2663,8.0251,4.1121,100
58750,13.853,9.5994,10094,325.8,610.26,354.6,7.56E+08,4.27E+05,3.9123,4.2746,7.9904,4.0998,100
59000,13.898,9.6244,10083,326.25,614.98,357.77,7.38E+08,4.28E+05,3.9123,4.2827,7.9554,4.0872,100
59250,13.941,9.6474,10073,326.65,619.55,360.69,7.21E+08,4.29E+05,3.9123,4.2905,7.9204,4.0744,100
59500,13.982,9.6681,10064,327.01,623.92,363.34,7.05E+08,4.29E+05,3.9122,4.2976,7.886,4.0613,100
59750,14.019,9.6864,10057,327.31,628.07,365.7,6.90E+08,4.30E+05,3.9121,4.3039,7.8527,4.0483,100
60000,14.053,9.7019,10029,327.56,631.96,367.75,6.75E+08,4.30E+05,3.9119,4.3093,7.8212,4.0353,100
60250,14.083,9.7146,9996.6,327.76,635.57,369.46,6.61E+08,4.31E+05,3.9117,4.3135,7.792,4.0224,100
60500,14.11,9.7244,9961,327.91,638.88,370.83,6.47E+08,4.31E+05,3.9115,4.3165,7.766,4.0099,100
60750,14.132,9.7311,9922.6,328,641.84,371.85,6.35E+08,4.31E+05,3.9112,4.3182,7.7436,3.9977,100
61000,14.15,9.7347,9882.1,328.05,644.44,372.5,6.23E+08,4.31E+05,3.9109,4.3186,7.7255,3.986,101
61250,14.164,9.7352,9839.9,328.04,646.66,372.8,6.12E+08,4.31E+05,3.9105,4.3177,7.7122,3.9749,101
61500,14.173,9.7326,9796.9,327.98,648.48,372.73,6.02E+08,4.31E+05,3.9102,4.3156,7.7039,3.9645,101
61750,14.177,9.727,9753.4,327.87,649.88,372.3,5.93E+08,4.30E+05,3.9098,4.3126,7.7009,3.9548,101
62000,14.177,9.7185,9709.8,327.71,650.86,371.52,5.85E+08,4.30E+05,3.9094,4.3086,7.7031,3.946,101
62333,14.173,9.7071,9666.2,327.49,651.41,370.41,5.78E+08,4.30E+05,3.909,4.304,7.7104,3.9381,100
62667,14.164,9.6932,9622.8,327.23,651.53,368.98,5.72E+08,4.29E+05,3.9086,4.2988,7.7225,3.9312,100
63000,14.15,9.6768,9589.6,326.92,651.23,367.26,5.66E+08,4.29E+05,3.9081,4.2932,7.7389,3.9253,100
63333,14.133,9.6583,9551.9,326.56,650.51,365.28,5.62E+08,4.28E+05,3.9077,4.2875,7.7591,3.9205,99
63667,14.111,9.6378,9507.5,326.15,649.38,363.07,5.59E+08,4.27E+05,3.9073,4.2816,7.7823,3.9169,98
64000,14.086,9.6157,9453.8,325.7,647.85,360.65,5.56E+08,4.26E+05,3.9069,4.2757,7.8077,3.9145,97
64333,14.056,9.5921,9399.3,325.22,645.92,358.06,5.55E+08,4.25E+05,3.9065,4.2698,7.8344,3.9134,96
64667,14.023,9.5674,9344.3,324.7,643.61,355.33,5.54E+08,4.24E+05,3.9061,4.2639,7.8615,3.9134,95
65000,13.987,9.5416,9289.2,324.15,640.93,352.47,5.54E+08,4.23E+05,3.9058,4.258,7.8881,3.9147,94
65333,13.948,9.515,9234.6,323.58,637.89,349.5,5.55E+08,4.22E+05,3.9054,4.2522,7.9134,3.9172,93
65667,13.905,9.4877,9180.9,322.99,634.51,346.44,5.57E+08,4.21E+05,3.9051,4.2463,7.9366,3.9209,91
66000,13.861,9.4598,9128.7,322.39,630.8,343.3,5.59E+08,4.20E+05,3.9048,4.2403,7.9569,3.9257,90
66333,13.814,9.4315,9078.4,321.77,626.8,340.09,5.62E+08,4.19E+05,3.9046,4.2342,7.9739,3.9314,89
66667,13.765,9.4028,9030.2,321.15,622.53,336.82,5.66E+08,4.17E+05,3.9044,4.2278,7.987,3.9382,88
67000,13.715,9.3738,8984.2,320.53,618.04,333.5,5.71E+08,4.16E+05,3.9042,4.2213,7.9959,3.9458,87
67333,13.664,9.3448,8940.6,319.9,613.36,330.14,5.76E+08,4.15E+05,3.904,4.2144,8.0004,3.9542,86
67667,13.612,9.3158,8899.3,319.28,608.53,326.77,5.82E+08,4.14E+05,3.9039,4.2072,8.0004,3.9634,86
68000,13.561,9.287,8860.5,318.66,603.61,323.4,5.89E+08,4.12E+05,3.9039,4.1996,7.9957,3.9733,86
68333,13.509,9.2587,8824.4,318.05,598.62,320.06,5.96E+08,4.11E+05,3.9038,4.1917,7.9864,3.9838,86
68667,13.458,9.2311,8791.1,317.45,593.62,316.78,6.04E+08,4.10E+05,3.9039,4.1836,7.9727,3.9949,87
69000,13.408,9.2044,8761.1,316.88,588.64,313.58,6.11E+08,4.09E+05,3.9039,4.1755,7.9547,4.0065,88
69333,13.359,9.1788,8734.8,316.32,583.72,310.49,6.20E+08,4.08E+05,3.904,4.1677,7.9327,4.0186,89
69667,13.312,9.1547,8712.5,315.78,578.9,307.55,6.28E+08,4.07E+05,3.9041,4.1603,7.9069,4.0312,91
70000,13.267,9.1322,8694.9,315.28,574.19,304.77,6.36E+08,4.06E+05,3.9043,4.1535,7.8776,4.0442,92
70333,13.224,9.1115,8682.1,314.82,569.64,302.16,6.44E+08,4.05E+05,3.9045,4.1474,7.845,4.0574,94
70667,13.183,9.0927,8674.7,314.39,565.26,299.76,6.52E+08,4.04E+05,3.9048,4.142,7.8096,4.0709,95
71000,13.145,9.076,8672.6,314.01,561.07,297.55,6.59E+08,4.04E+05,3.905,4.1373,7.7714,4.0845,96
71333,13.11,9.0612,8675.9,313.68,557.11,295.55,6.67E+08,4.03E+05,3.9053,4.1333,7.7308,4.0982,98
71667,13.079,9.0485,8684.6,313.41,553.39,293.75,6.74E+08,4.02E+05,3.9057,4.1297,7.6878,4.1118,99
72000,13.05,9.0378,8698.6,313.19,549.93,292.16,6.80E+08,4.02E+05,3.9061,4.1268,7.6426,4.1251,99
72333,13.026,9.0291,8717.7,313.04,546.78,290.76,6.86E+08,4.02E+05,3.9064,4.1244,7.5952,4.1382,100
72667,13.006,9.0223,8741.7,312.95,543.94,289.57,6.92E+08,4.02E+05,3.9069,4.1226,7.5455,4.1508,100
73000,12.989,9.0174,8770.8,312.93,541.45,288.58,6.97E+08,4.02E+05,3.9073,4.1213,7.4931,4.1629,100
73333,12.978,9.0145,8805,312.97,539.34,287.79,7.02E+08,4.02E+05,3.9078,4.1206,7.4378,4.1743,100
73667,12.97,9.0134,8844.3,313.07,537.62,287.2,7.07E+08,4.02E+05,3.9083,4.1206,7.3789,4.185,99
74000,12.968,9.0142,8889,313.24,536.33,286.81,7.10E+08,4.02E+05,3.9088,4.1211,7.3157,4.195,99
74333,12.969,9.0167,8938.9,313.47,535.47,286.62,7.14E+08,4.03E+05,3.9093,4.1223,7.2476,4.2042,98
74667,12.976,9.0211,8993.8,313.76,535.05,286.62,7.17E+08,4.04E+05,3.9098,4.124,7.1744,4.2125,98
75000,12.987,9.0271,9053.1,314.1,535.09,286.82,7.19E+08,4.04E+05,3.9103,4.1264,7.0968,4.2199,97
75333,13.002,9.0348,9116.2,314.49,535.57,287.21,7.21E+08,4.05E+05,3.9109,4.1293,7.0154,4.2264,97
75667,13.021,9.0441,9182,314.93,536.5,287.79,7.22E+08,4.06E+05,3.9114,4.1328,6.9315,4.2319,97
76000,13.045,9.0548,9249.5,315.41,537.86,288.55,7.23E+08,4.07E+05,3.912,4.1368,6.8458,4.2365,97
76333,13.072,9.067,9317.6,315.93,539.64,289.48,7.24E+08,4.08E+05,3.9126,4.1413,6.7592,4.24,97
76667,13.102,9.0804,9385.5,316.48,541.82,290.58,7.25E+08,4.10E+05,3.9132,4.1462,6.672,4.2425,98
77000,13.135,9.095,9452.3,317.05,544.37,291.83,7.25E+08,4.11E+05,3.9138,4.1515,6.5849,4.2439,99
77333,13.172,9.1107,9517.6,317.64,547.29,293.23,7.25E+08,4.12E+05,3.9144,4.1571,6.4981,4.2441,100
77667,13.21,9.1273,9580.8,318.24,550.54,294.77,7.24E+08,4.14E+05,3.9151,4.163,6.4121,4.2432,101
78000,13.251,9.1447,9641.9,318.85,554.09,296.44,7.24E+08,4.15E+05,3.9157,4.1691,6.327,4.2411,102
78417,13.294,9.1629,9700.7,319.47,557.91,298.24,7.23E+08,4.17E+05,3.9163,4.1755,6.2588,4.2377,103
78833,13.338,9.1816,9757.2,320.09,561.97,300.14,7.22E+08,4.18E+05,3.917,4.1821,6.1904,4.2331,104
79250,13.383,9.2008,9811.7,320.7,566.22,302.14,7.21E+08,4.19E+05,3.9177,4.1887,6.1216,4.2273,105
79667,13.429,9.2204,9864.2,321.31,570.63,304.23,7.19E+08,4.21E+05,3.9184,4.1955,6.0524,4.2203,105
80083,13.476,9.2402,9915,321.91,575.16,306.39,7.17E+08,4.22E+05,3.919,4.2024,5.9824,4.2122,106
80500,13.522,9.2601,9964.3,322.49,579.76,308.62,7.15E+08,4.24E+05,3.9197,4.2093,5.9114,4.2031,106
80917,13.568,9.28,10012,323.05,584.4,310.89,7.13E+08,4.25E+05,3.9205,4.2163,5.8388,4.1931,106
81333,13.614,9.2998,10058,323.6,589.04,313.2,7.11E+08,4.26E+05,3.9212,4.2232,5.764,4.1822,106
81750,13.658,9.3193,10103,324.11,593.63,315.52,7.08E+08,4.27E+05,3.9219,4.23,5.686,4.1705,105
82167,13.701,9.3385,10145,324.6,598.15,317.85,7.05E+08,4.28E+05,3.9226,4.2366,5.6037,4.1582,105
82583,13.743,9.3571,10183,325.04,602.56,320.16,7.01E+08,4.29E+05,3.9233,4.2431,5.5153,4.1453,104
83000,13.782,9.3751,10216,325.45,606.83,322.44,6.97E+08,4.30E+05,3.924,4.2494,5.4194,4.1319,103
83417,13.819,9.3924,10243,325.81,610.94,324.68,6.93E+08,4.30E+05,3.9246,4.2554,5.3163,4.1181,102
83833,13.854,9.4087,10262,326.12,614.86,326.84,6.88E+08,4.31E+05,3.9253,4.261,5.2106,4.104,101
84250,13.886,9.4241,10272,326.38,618.57,328.93,6.83E+08,4.31E+05,3.9259,4.2662,5.1201,4.0896,101
84667,13.915,9.4382,10272,326.58,622.03,330.91,6.77E+08,4.32E+05,3.9265,4.271,5.0372,4.0749,100
85083,13.94,9.4511,10263,326.73,625.23,332.78,6.70E+08,4.32E+05,3.9271,4.2752,4.9631,4.0602,100
85500,13.962,9.4627,10244,326.81,628.15,334.51,6.63E+08,4.32E+05,3.9277,4.279,4.8983,4.0455,100
85917,13.98,9.4727,10217,326.84,630.75,336.11,6.56E+08,4.32E+05,3.9282,4.2821,4.8427,4.0308,100
86333,13.994,9.4812,10182,326.81,633.02,337.54,6.48E+08,4.32E+05,3.9287,4.2846,4.796,4.0164,100
86750,14.004,9.4882,10141,326.73,634.93,338.82,6.39E+08,4.31E+05,3.9291,4.2866,4.7577,4.0022,101
87167,14.01,9.4934,10094,326.6,636.48,339.92,6.31E+08,4.31E+05,3.9295,4.2879,4.7279,3.9884,101
87583,14.012,9.4969,10042,326.41,637.64,340.83,6.22E+08,4.30E+05,3.9298,4.2885,4.7069,3.9752,102
88000,14.009,9.4987,9984.2,326.17,638.42,341.56,6.12E+08,4.30E+05,3.9301,4.2885,4.6949,3.9627,102
88417,14.003,9.4987,9921.7,325.88,638.81,342.1,6.03E+08,4.29E+05,3.9303,4.2879,4.6924,3.9509,103
88833,13.993,9.497,9854.3,325.55,638.81,342.44,5.93E+08,4.28E+05,3.9305,4.2867,4.6996,3.94,103
89250,13.98,9.4935,9782.3,325.17,638.43,342.58,5.83E+08,4.27E+05,3.9305,4.2848,4.7164,3.9301,104
89667,13.963,9.4883,9706,324.76,637.69,342.51,5.73E+08,4.26E+05,3.9305,4.2824,4.7422,3.9214,104
90083,13.942,9.4813,9625.9,324.3,636.59,342.24,5.63E+08,4.25E+05,3.9304,4.2794,4.7761,3.9138,104
90500,13.919,9.4727,9542.8,323.81,635.15,341.77,5.53E+08,4.24E+05,3.9303,4.2759,4.8173,3.9076,104
90917,13.892,9.4625,9457.8,323.29,633.38,341.1,5.44E+08,4.23E+05,3.9301,4.2719,4.8644,3.9027,104
91333,13.863,9.4508,9372.1,322.75,631.29,340.24,5.35E+08,4.21E+05,3.9298,4.2674,4.9167,3.8992,104
91750,13.831,9.4376,9287.3,322.18,628.89,339.19,5.26E+08,4.20E+05,3.9295,4.2626,4.9735,3.8971,104
92167,13.796,9.423,9204.7,321.59,626.2,337.96,5.19E+08,4.19E+05,3.9291,4.2573,5.0342,3.8966,104
92583,13.759,9.4073,9125.8,320.99,623.22,336.56,5.12E+08,4.17E+05,3.9286,4.2517,5.0988,3.8975,103
93000,13.72,9.3904,9052.1,320.37,619.97,335,5.07E+08,4.16E+05,3.9281,4.2458,5.1672,3.8998,103
93417,13.679,9.3725,8984.7,319.76,616.45,333.3,5.02E+08,4.15E+05,3.9276,4.2396,5.2394,3.9036,102
93833,13.636,9.3537,8924.7,319.14,612.69,331.45,4.99E+08,4.13E+05,3.927,4.2331,5.3157,3.9086,102
94250,13.592,9.3341,8872.9,318.53,608.7,329.47,4.98E+08,4.12E+05,3.9264,4.2265,5.3963,3.915,102
94667,13.547,9.314,8830.1,317.92,604.53,327.39,4.98E+08,4.11E+05,3.9258,4.2197,5.4812,3.9225,101
95083,13.501,9.2934,8796.9,317.33,600.2,325.2,4.99E+08,4.09E+05,3.9251,4.2128,5.5705,3.9311,101
95500,13.455,9.2725,8774,316.75,595.76,322.93,5.02E+08,4.08E+05,3.9245,4.2057,5.6642,3.9407,101
95917,13.409,9.2515,8762,316.19,591.24,320.6,5.06E+08,4.07E+05,3.9238,4.1987,5.7618,3.9511,101
96333,13.364,9.2305,8761.6,315.65,586.69,318.21,5.12E+08,4.06E+05,3.9232,4.1916,5.8629,3.9624,101
96750,13.319,9.2096,8773.3,315.14,582.15,315.8,5.19E+08,4.05E+05,3.9226,4.1846,5.9667,3.9743,102
97167,13.276,9.1892,8797.4,314.66,577.67,313.38,5.27E+08,4.04E+05,3.9221,4.1777,6.0722,3.987,102
97583,13.234,9.1692,8833.8,314.22,573.26,310.97,5.37E+08,4.03E+05,3.9216,4.171,6.1783,4.0002,102
98000,13.194,9.1498,8882.1,313.8,568.98,308.59,5.48E+08,4.02E+05,3.9211,4.1646,6.2836,4.0139,103
98417,13.156,9.1313,8941.2,313.43,564.84,306.26,5.60E+08,4.02E+05,3.9208,4.1584,6.3865,4.0281,103
98833,13.12,9.1138,9009.3,313.1,560.87,304,5.74E+08,4.01E+05,3.9205,4.1527,6.4856,4.0426,104
99250,13.087,9.0973,9084.6,312.81,557.09,301.83,5.88E+08,4.01E+05,3.9203,4.1474,6.5796,4.0575,105
99667,13.056,9.0821,9165.1,312.57,553.51,299.75,6.03E+08,4.00E+05,3.9201,4.1425,6.667,4.0726,105
1.00E+05,13.028,9.0681,9248.7,312.37,550.16,297.79,6.19E+08,4.00E+05,3.9201,4.1381,6.7467,4.0878,106
1.01E+05,13.004,9.0556,9333.9,312.23,547.03,295.96,6.35E+08,4.00E+05,3.9201,4.1342,6.8178,4.103,107
1.01E+05,12.982,9.0446,9419.5,312.13,544.16,294.26,6.51E+08,4.00E+05,3.9203,4.1309,6.8796,4.1182,107
1.01E+05,12.963,9.0352,9504.5,312.09,541.55,292.72,6.67E+08,4.00E+05,3.9205,4.1281,6.9314,4.1332,108
1.02E+05,12.948,9.0274,9588.6,312.11,539.22,291.33,6.84E+08,4.00E+05,3.9208,4.1259,6.973,4.1478,108
1.02E+05,12.937,9.0213,9671.5,312.17,537.2,290.12,7.00E+08,4.00E+05,3.9211,4.1242,7.004,4.162,109
1.03E+05,12.929,9.0169,9753,312.29,535.51,289.08,7.16E+08,4.01E+05,3.9216,4.1231,7.0245,4.1756,109
1.03E+05,12.925,9.0142,9833.4,312.45,534.17,288.23,7.31E+08,4.01E+05,3.9221,4.1227,7.0349,4.1885,109
1.04E+05,12.924,9.0133,9912.6,312.67,533.2,287.58,7.46E+08,4.02E+05,3.9227,4.1228,7.0358,4.2005,109
1.04E+05,12.928,9.0141,9990.9,312.93,532.61,287.12,7.60E+08,4.02E+05,3.9234,4.1236,7.0279,4.2117,109
1.05E+05,12.936,9.0166,10068,313.24,532.41,286.87,7.74E+08,4.03E+05,3.9241,4.1249,7.0124,4.2218,109
1.05E+05,12.947,9.0208,10145,313.59,532.62,286.82,7.87E+08,4.04E+05,3.9249,4.1269,6.9905,4.2309,108
1.06E+05,12.963,9.0266,10220,313.98,533.23,286.98,7.99E+08,4.05E+05,3.9257,4.1295,6.9635,4.2389,107
1.06E+05,12.982,9.034,10294,314.4,534.24,287.34,8.10E+08,4.06E+05,3.9265,4.1327,6.9326,4.2457,106
1.07E+05,13.004,9.043,10366,314.86,535.65,287.9,8.20E+08,4.07E+05,3.9273,4.1364,6.8989,4.2513,105
1.07E+05,13.03,9.0533,10435,315.34,537.44,288.67,8.29E+08,4.08E+05,3.9282,4.1406,6.8633,4.2558,104
1.08E+05,13.059,9.065,10500,315.85,539.61,289.62,8.37E+08,4.10E+05,3.929,4.1452,6.8262,4.259,103
1.08E+05,13.091,9.0779,10559,316.38,542.12,290.76,8.43E+08,4.11E+05,3.9298,4.1503,6.7883,4.2609,102
1.09E+05,13.125,9.092,10611,316.93,544.98,292.07,8.48E+08,4.12E+05,3.9307,4.1557,6.7495,4.2616,101
1.09E+05,13.162,9.1071,10655,317.48,548.15,293.56,8.52E+08,4.13E+05,3.9315,4.1614,6.7099,4.2609,100
1.10E+05,13.201,9.1231,10690,318.05,551.61,295.2,8.55E+08,4.15E+05,3.9323,4.1674,6.6694,4.2589,99
1.10E+05,13.242,9.14,10716,318.62,555.34,296.98,8.56E+08,4.16E+05,3.933,4.1736,6.6278,4.2555,99
1.11E+05,13.285,9.1575,10734,319.2,559.3,298.9,8.56E+08,4.17E+05,3.9337,4.1801,6.5849,4.2507,99
1.11E+05,13.328,9.1755,10745,319.77,563.47,300.93,8.55E+08,4.19E+05,3.9344,4.1867,6.5406,4.2446,98
1.12E+05,13.373,9.194,10750,320.33,567.8,303.07,8.54E+08,4.20E+05,3.935,4.1934,6.4948,4.2372,98
1.12E+05,13.418,9.2127,10750,320.89,572.26,305.29,8.51E+08,4.21E+05,3.9356,4.2003,6.4474,4.2286,98
1.13E+05,13.463,9.2316,10744,321.43,576.81,307.58,8.48E+08,4.22E+05,3.9362,4.2072,6.3986,4.219,99
1.13E+05,13.508,9.2504,10735,321.95,581.41,309.91,8.45E+08,4.23E+05,3.9367,4.2141,6.349,4.2084,99
1.14E+05,13.553,9.2691,10723,322.45,586.03,312.28,8.40E+08,4.24E+05,3.9371,4.221,6.2991,4.197,100
1.14E+05,13.597,9.2875,10707,322.93,590.61,314.65,8.36E+08,4.25E+05,3.9374,4.2278,6.2501,4.185,100
1.15E+05,13.64,9.3055,10689,323.38,595.14,317.01,8.31E+08,4.26E+05,3.9377,4.2344,6.2029,4.1723,100
1.15E+05,13.682,9.323,10669,323.79,599.57,319.34,8.26E+08,4.27E+05,3.938,4.2407,6.1586,4.1592,101
1.16E+05,13.722,9.3398,10646,324.18,603.87,321.63,8.21E+08,4.27E+05,3.9381,4.2468,6.118,4.1458,101
1.16E+05,13.76,9.3559,10622,324.52,608.03,323.85,8.16E+08,4.28E+05,3.9382,4.2525,6.0818,4.132,101
1.17E+05,13.796,9.3711,10597,324.83,612,325.98,8.11E+08,4.28E+05,3.9382,4.2577,6.05,4.1179,101
1.17E+05,13.829,9.3853,10571,325.09,615.77,328.01,8.06E+08,4.29E+05,3.9382,4.2625,6.0225,4.1037,101
1.18E+05,13.86,9.3984,10544,325.31,619.31,329.94,8.02E+08,4.29E+05,3.9381,4.2667,5.999,4.0893,100
1.19E+05,13.888,9.4103,10517,325.48,622.61,331.73,7.98E+08,4.29E+05,3.9379,4.2703,5.9791,4.0748,100
1.19E+05,13.912,9.4211,10491,325.61,625.64,333.38,7.94E+08,4.29E+05,3.9377,4.2734,5.9627,4.0602,100
1.20E+05,13.934,9.4305,10466,325.7,628.38,334.88,7.91E+08,4.29E+05,3.9374,4.2757,5.9495,4.0457,99
1.20E+05,13.951,9.4385,10442,325.73,630.81,336.23,7.89E+08,4.29E+05,3.9371,4.2774,5.9394,4.0313,99
1.21E+05,13.965,9.4452,10420,325.72,632.91,337.4,7.88E+08,4.29E+05,3.9367,4.2784,5.9324,4.0171,99
1.21E+05,13.975,9.4504,10401,325.67,634.66,338.39,7.87E+08,4.29E+05,3.9363,4.2787,5.9285,4.0032,98
1.22E+05,13.982,9.454,10384,325.57,636.05,339.2,7.87E+08,4.28E+05,3.9358,4.2783,5.9278,3.9898,98
1.23E+05,13.984,9.4562,10370,325.42,637.06,339.82,7.87E+08,4.28E+05,3.9353,4.2773,5.9303,3.977,98
1.23E+05,13.983,9.4569,10359,325.23,637.7,340.25,7.89E+08,4.27E+05,3.9347,4.2755,5.936,3.9649,98
1.24E+05,13.978,9.456,10350,325,637.94,340.48,7.91E+08,4.26E+05,3.9341,4.2732,5.945,3.9538,99
1.24E+05,13.969,9.4536,10344,324.73,637.81,340.52,7.94E+08,4.26E+05,3.9335,4.2702,5.9571,3.9437,99
1.25E+05,13.956,9.4497,10340,324.42,637.31,340.36,7.97E+08,4.25E+05,3.9328,4.2667,5.9725,3.9348,99
1.25E+05,13.94,9.4444,10339,324.07,636.44,340.01,8.01E+08,4.24E+05,3.9321,4.2627,5.991,3.9272,99
1.26E+05,13.921,9.4375,10338,323.7,635.22,339.46,8.05E+08,4.23E+05,3.9314,4.2583,6.0125,3.921,100
1.26E+05,13.899,9.4293,10339,323.29,633.67,338.74,8.10E+08,4.22E+05,3.9307,4.2535,6.0369,3.9163,100
1.27E+05,13.873,9.4198,10341,322.85,631.79,337.84,8.14E+08,4.21E+05,3.9301,4.2483,6.0642,3.9133,100
1.27E+05,13.844,9.4089,10343,322.39,629.59,336.77,8.19E+08,4.20E+05,3.9294,4.2429,6.0941,3.9118,99
1.28E+05,13.813,9.3967,10346,321.91,627.08,335.53,8.25E+08,4.19E+05,3.9287,4.2372,6.1266,3.9119,99
1.28E+05,13.779,9.3834,10348,321.41,624.28,334.15,8.30E+08,4.18E+05,3.928,4.2313,6.1615,3.9136,99
1.29E+05,13.742,9.369,10349,320.9,621.19,332.62,8.35E+08,4.17E+05,3.9274,4.2253,6.1988,3.9169,98
1.29E+05,13.703,9.3535,10349,320.38,617.82,330.95,8.40E+08,4.16E+05,3.9267,4.2192,6.2382,3.9216,97
1.30E+05,13.663,9.3371,10348,319.86,614.19,329.16,8.45E+08,4.15E+05,3.9261,4.213,6.2798,3.9277,97
1.31E+05,13.62,9.3199,10346,319.33,610.32,327.25,8.50E+08,4.14E+05,3.9256,4.2067,6.3235,3.935,96
1.31E+05,13.576,9.3019,10341,318.81,606.24,325.24,8.54E+08,4.13E+05,3.925,4.2005,6.3691,3.9435,96
1.32E+05,13.531,9.2835,10333,318.3,601.99,323.14,8.58E+08,4.12E+05,3.9245,4.1942,6.4164,3.9529,96
1.33E+05,13.486,9.2646,10323,317.79,597.6,320.97,8.62E+08,4.11E+05,3.9241,4.188,6.4655,3.9631,96
1.33E+05,13.44,9.2455,10310,317.3,593.12,318.75,8.64E+08,4.10E+05,3.9237,4.1818,6.5161,3.974,97
1.34E+05,13.395,9.2263,10293,316.82,588.58,316.48,8.67E+08,4.09E+05,3.9233,4.1758,6.5681,3.9855,97
1.35E+05,13.35,9.2071,10273,316.37,584.04,314.19,8.68E+08,4.08E+05,3.923,4.17,6.6214,3.9975,98
1.35E+05,13.306,9.1882,10249,315.93,579.54,311.91,8.69E+08,4.07E+05,3.9228,4.1644,6.6757,4.0099,99
1.36E+05,13.263,9.1696,10221,315.52,575.11,309.64,8.69E+08,4.07E+05,3.9227,4.1592,6.7308,4.0226,100
1.37E+05,13.222,9.1516,10190,315.15,570.79,307.41,8.68E+08,4.06E+05,3.9226,4.1542,6.7866,4.0356,102
1.37E+05,13.183,9.1342,10154,314.8,566.6,305.23,8.66E+08,4.05E+05,3.9226,4.1497,6.8428,4.0488,103
1.38E+05,13.146,9.1175,10115,314.49,562.58,303.12,8.64E+08,4.05E+05,3.9227,4.1457,6.8992,4.0622,104
1.38E+05,13.111,9.1017,10073,314.22,558.74,301.09,8.61E+08,4.04E+05,3.9228,4.1421,6.9556,4.0757,105
1.39E+05,13.078,9.0868,10028,313.99,555.09,299.16,8.58E+08,4.04E+05,3.923,4.1391,7.0117,4.0893,106
1.40E+05,13.049,9.073,9979.4,313.8,551.66,297.33,8.54E+08,4.04E+05,3.9233,4.1366,7.0672,4.103,107
