T2M,RH2M,WS10M,WS50M,T2M_MAX,T2M_MIN,WS10M_MAX,WS10M_MIN,WS50M_MAX,WS50M_MIN,P,POPULATION
26.61,58.214,3.371,4.9199,36.123,18.104,7.8591,0.2153,10.191,0.27217,96.911,1.00E+06
26.609,58.207,3.3713,4.9205,36.122,18.102,7.8592,0.21541,10.191,0.27228,96.909,1.00E+06
26.607,58.201,3.3716,4.921,36.122,18.101,7.8593,0.21551,10.191,0.2724,96.908,1.01E+06
26.606,58.194,3.3719,4.9215,36.121,18.099,7.8594,0.21561,10.191,0.27251,96.906,1.01E+06
26.605,58.187,3.3722,4.9221,36.12,18.097,7.8595,0.21572,10.191,0.27262,96.904,1.01E+06
26.604,58.181,3.3725,4.9226,36.119,18.095,7.8596,0.21582,10.191,0.27273,96.903,1.01E+06
26.603,58.174,3.3728,4.9231,36.118,18.094,7.8597,0.21593,10.191,0.27285,96.901,1.01E+06
26.602,58.167,3.3731,4.9237,36.118,18.092,7.8598,0.21603,10.191,0.27296,96.9,1.02E+06
26.601,58.161,3.3735,4.9242,36.117,18.09,7.8599,0.21614,10.191,0.27308,96.898,1.02E+06
26.6,58.154,3.3738,4.9248,36.116,18.088,7.86,0.21624,10.191,0.27319,96.896,1.02E+06
26.599,58.147,3.3741,4.9253,36.115,18.087,7.8601,0.21635,10.191,0.27331,96.895,1.02E+06
26.597,58.14,3.3744,4.9258,36.115,18.085,7.8602,0.21645,10.191,0.27342,96.893,1.02E+06
26.596,58.134,3.3747,4.9264,36.114,18.083,7.8603,0.21656,10.191,0.27354,96.891,1.03E+06
26.595,58.127,3.3751,4.9269,36.113,18.081,7.8604,0.21667,10.191,0.27366,96.89,1.03E+06
26.594,58.12,3.3754,4.9275,36.112,18.079,7.8605,0.21677,10.191,0.27378,96.888,1.03E+06
26.593,58.113,3.3757,4.928,36.111,18.077,7.8606,0.21688,10.191,0.27389,96.887,53000
26.592,58.106,3.376,4.9285,36.11,18.076,7.8607,0.21699,10.191,0.27401,96.885,53250
26.59,58.1,3.3763,4.9291,36.11,18.074,7.8607,0.2171,10.191,0.27413,96.883,53500
26.589,58.093,3.3766,4.9296,36.109,18.072,7.8606,0.21721,10.191,0.27425,96.882,53750
26.588,58.087,3.3769,4.9301,36.108,18.07,7.8606,0.21731,10.191,0.27437,96.88,54000
26.587,58.08,3.3772,4.9306,36.107,18.069,7.8605,0.21742,10.19,0.27449,96.878,54250
26.585,58.074,3.3775,4.9312,36.106,18.067,7.8605,0.21753,10.19,0.27461,96.877,54500
26.584,58.067,3.3778,4.9317,36.105,18.065,7.8604,0.21764,10.19,0.27473,96.875,54750
26.583,58.061,3.3781,4.9322,36.104,18.063,7.8604,0.21775,10.19,0.27485,96.873,55000
26.582,58.054,3.3784,4.9327,36.103,18.061,7.8603,0.21786,10.19,0.27498,96.872,55250
26.581,58.047,3.3787,4.9332,36.102,18.06,7.8603,0.21797,10.19,0.2751,96.87,55500
26.579,58.041,3.3789,4.9338,36.101,18.058,7.8602,0.21808,10.19,0.27522,96.868,55750
26.578,58.034,3.3792,4.9343,36.101,18.056,7.8601,0.21819,10.19,0.27534,96.867,56000
26.577,58.028,3.3795,4.9348,36.1,18.054,7.8601,0.2183,10.19,0.27547,96.865,56167
26.576,58.021,3.3798,4.9353,36.099,18.052,7.86,0.21841,10.19,0.27559,96.863,56333
26.574,58.015,3.3801,4.9358,36.098,18.051,7.86,0.21852,10.189,0.27571,96.862,56500
26.573,58.008,3.3804,4.9364,36.097,18.049,7.8599,0.21863,10.189,0.27584,96.86,56667
26.572,58.002,3.3807,4.9369,36.096,18.047,7.8598,0.21874,10.189,0.27596,96.858,56833
26.571,57.995,3.381,4.9374,36.095,18.045,7.8598,0.21885,10.189,0.27609,96.856,57000
26.569,57.989,3.3813,4.9379,36.094,18.043,7.8597,0.21896,10.189,0.27621,96.855,57167
26.568,57.982,3.3816,4.9384,36.093,18.042,7.8596,0.21907,10.189,0.27634,96.853,57333
26.567,57.976,3.3819,4.9389,36.092,18.04,7.8596,0.21918,10.189,0.27646,96.851,57500
26.566,57.969,3.3822,4.9395,36.091,18.038,7.8595,0.21929,10.189,0.27659,96.85,57667
26.564,57.963,3.3825,4.94,36.09,18.036,7.8594,0.2194,10.189,0.27672,96.848,57833
26.563,57.956,3.3827,4.9405,36.089,18.034,7.8594,0.21951,10.189,0.27684,96.846,58000
26.562,57.949,3.383,4.941,36.089,18.033,7.8593,0.21962,10.188,0.27697,96.845,58167
26.561,57.943,3.3833,4.9415,36.088,18.031,7.8592,0.21973,10.188,0.27709,96.843,58333
26.559,57.936,3.3836,4.942,36.087,18.029,7.8591,0.21984,10.188,0.27722,96.841,58500
26.558,57.93,3.3839,4.9426,36.086,18.027,7.8591,0.21995,10.188,0.27735,96.84,58667
26.557,57.923,3.3842,4.9431,36.085,18.025,7.859,0.22006,10.188,0.27748,96.838,58833
26.556,57.917,3.3845,4.9436,36.084,18.024,7.8589,0.22017,10.188,0.2776,96.836,59000
26.555,57.91,3.3848,4.9441,36.083,18.022,7.8588,0.22028,10.188,0.27773,96.835,59167
26.553,57.904,3.3851,4.9446,36.082,18.02,7.8587,0.22039,10.188,0.27786,96.833,59333
26.552,57.897,3.3854,4.9451,36.081,18.018,7.8587,0.22049,10.188,0.27798,96.831,59500
26.551,57.891,3.3856,4.9456,36.08,18.016,7.8586,0.2206,10.188,0.27811,96.83,59667
26.55,57.884,3.3859,4.9462,36.079,18.015,7.8585,0.22071,10.187,0.27824,96.828,59833
26.548,57.878,3.3862,4.9467,36.078,18.013,7.8584,0.22082,10.187,0.27837,96.826,60000
26.547,57.871,3.3865,4.9472,36.077,18.011,7.8583,0.22093,10.187,0.27849,96.825,60167
26.546,57.865,3.3868,4.9477,36.077,18.009,7.8582,0.22103,10.187,0.27862,96.823,60333
26.545,57.858,3.3871,4.9482,36.076,18.007,7.8582,0.22112,10.187,0.27875,96.821,60500
26.543,57.851,3.3874,4.9487,36.075,18.006,7.8581,0.2212,10.187,0.27887,96.82,60667
26.542,57.845,3.3877,4.9492,36.074,18.004,7.858,0.22128,10.187,0.27898,96.818,60833
26.541,57.838,3.3879,4.9497,36.073,18.002,7.8579,0.22136,10.187,0.27909,96.816,61000
26.54,57.832,3.3882,4.9502,36.072,18,7.8578,0.22144,10.187,0.2792,96.815,61167
26.538,57.825,3.3885,4.9508,36.071,17.998,7.8577,0.2215,10.186,0.27931,96.813,61333
26.537,57.819,3.3888,4.9513,36.07,17.997,7.8576,0.22158,10.186,0.27942,96.811,61500
26.536,57.812,3.3891,4.9518,36.069,17.995,7.8575,0.22166,10.186,0.27953,96.81,61667
26.535,57.805,3.3894,4.9523,36.068,17.993,7.8574,0.22174,10.186,0.27964,96.808,61833
26.533,57.799,3.3897,4.9528,36.067,17.991,7.8573,0.22182,10.186,0.27974,96.806,62000
26.532,57.792,3.3899,4.9533,36.066,17.99,7.8572,0.22193,10.186,0.27985,96.805,62250
26.531,57.786,3.3902,4.9538,36.065,17.988,7.8571,0.22201,10.186,0.27996,96.803,62500
26.53,57.779,3.3905,4.9543,36.064,17.986,7.857,0.22209,10.186,0.28007,96.801,62750
26.529,57.772,3.3908,4.9548,36.064,17.984,7.8569,0.22217,10.186,0.28018,96.8,63000
26.527,57.766,3.3911,4.9553,36.063,17.982,7.8568,0.22225,10.186,0.28028,96.798,63250
26.526,57.759,3.3913,4.9558,36.062,17.981,7.8567,0.22233,10.185,0.28039,96.796,63500
26.525,57.753,3.3916,4.9564,36.061,17.979,7.8566,0.2224,10.185,0.28048,96.795,63750
26.524,57.746,3.3919,4.9569,36.06,17.977,7.8565,0.22248,10.185,0.28059,96.793,64000
26.522,57.739,3.3922,4.9574,36.059,17.975,7.8564,0.22254,10.185,0.2807,96.791,64250
26.521,57.733,3.3925,4.9579,36.058,17.974,7.8563,0.22262,10.185,0.28081,96.79,64500
26.52,57.726,3.3928,4.9584,36.057,17.972,7.8562,0.22269,10.185,0.28091,96.788,64750
26.519,57.719,3.393,4.9589,36.056,17.97,7.8561,0.22277,10.185,0.28102,96.786,65000
26.517,57.713,3.3933,4.9594,36.055,17.968,7.856,0.22285,10.185,0.28113,96.785,65167
26.516,57.706,3.3936,4.9599,36.054,17.966,7.8559,0.22293,10.185,0.28123,96.783,65333
26.515,57.699,3.3939,4.9604,36.053,17.965,7.8558,0.223,10.184,0.28134,96.781,65500
26.514,57.693,3.3942,4.9609,36.052,17.963,7.8557,0.22308,10.184,0.28145,96.779,65667
26.513,57.686,3.3944,4.9614,36.052,17.961,7.8556,0.22316,10.184,0.28155,96.778,65833
26.511,57.679,3.3947,4.9619,36.051,17.959,7.8554,0.22323,10.184,0.28166,96.776,66000
26.51,57.672,3.395,4.9624,36.05,17.958,7.8553,0.22331,10.184,0.28176,96.774,66167
26.509,57.666,3.3953,4.9629,36.049,17.956,7.8552,0.22339,10.184,0.28187,96.773,66333
26.508,57.659,3.3955,4.9634,36.048,17.954,7.8551,0.22346,10.184,0.28198,96.771,66500
26.506,57.652,3.3958,4.9639,36.047,17.952,7.855,0.22354,10.184,0.28208,96.769,66667
26.505,57.645,3.3961,4.9644,36.046,17.95,7.8549,0.22361,10.184,0.28219,96.768,66833
26.504,57.639,3.3964,4.9649,36.045,17.949,7.8548,0.22371,10.183,0.28229,96.766,67000
26.503,57.632,3.3967,4.9654,36.044,17.947,7.8546,0.22378,10.183,0.2824,96.764,67167
26.502,57.625,3.3969,4.9659,36.043,17.945,7.8545,0.22386,10.183,0.28252,96.763,67333
26.5,57.618,3.3972,4.9664,36.042,17.943,7.8544,0.22393,10.183,0.28262,96.761,67500
26.499,57.611,3.3975,4.9669,36.042,17.942,7.8543,0.224,10.183,0.28273,96.759,67667
26.498,57.604,3.3978,4.9674,36.041,17.94,7.8542,0.22408,10.183,0.28283,96.757,67833
26.497,57.598,3.398,4.9679,36.04,17.938,7.854,0.22415,10.183,0.28293,96.756,68000
26.496,57.591,3.3983,4.9684,36.039,17.936,7.8539,0.22422,10.183,0.28304,96.754,68167
26.494,57.584,3.3986,4.9689,36.038,17.935,7.8538,0.2243,10.183,0.28314,96.752,68333
26.493,57.577,3.3988,4.9694,36.037,17.933,7.8537,0.22437,10.183,0.28324,96.751,68500
26.492,57.57,3.3991,4.9699,36.036,17.931,7.8535,0.22444,10.182,0.28335,96.749,68667
26.491,57.563,3.3994,4.9704,36.035,17.929,7.8534,0.22451,10.182,0.28345,96.747,68833
26.49,57.556,3.3997,4.9709,36.034,17.927,7.8533,0.22458,10.182,0.28355,96.746,69000
26.488,57.549,3.3999,4.9714,36.033,17.926,7.8531,0.22465,10.182,0.28365,96.744,69250
26.487,57.542,3.4002,4.9719,36.033,17.924,7.853,0.22472,10.182,0.28376,96.742,69500
26.486,57.535,3.4005,4.9724,36.032,17.922,7.8529,0.2248,10.182,0.28386,96.74,69750
26.485,57.528,3.4007,4.9729,36.031,17.92,7.8528,0.22487,10.182,0.28396,96.739,70000
26.484,57.521,3.401,4.9734,36.03,17.919,7.8526,0.22494,10.182,0.28406,96.737,70250
26.482,57.514,3.4013,4.9739,36.029,17.917,7.8525,0.22501,10.182,0.28416,96.735,70500
26.481,57.507,3.4016,4.9744,36.028,17.915,7.8524,0.22507,10.181,0.28426,96.734,70750
26.48,57.5,3.4018,4.9749,36.027,17.913,7.8522,0.22514,10.181,0.28436,96.732,71000
26.479,57.493,3.4021,4.9753,36.026,17.912,7.8521,0.22523,10.181,0.28446,96.73,71250
26.478,57.486,3.4024,4.9758,36.025,17.91,7.8519,0.2253,10.181,0.28456,96.728,71500
26.476,57.479,3.4026,4.9763,36.024,17.908,7.8518,0.22537,10.181,0.28468,96.727,71750
26.475,57.472,3.4029,4.9768,36.024,17.906,7.8517,0.22544,10.181,0.28478,96.725,72000
26.474,57.465,3.4031,4.9773,36.023,17.905,7.8515,0.2255,10.181,0.28487,96.723,72167
26.473,57.458,3.4034,4.9778,36.022,17.903,7.8514,0.22557,10.181,0.28497,96.721,72333
26.472,57.45,3.4037,4.9783,36.021,17.901,7.8513,0.22564,10.18,0.28507,96.72,72500
26.47,57.443,3.4039,4.9788,36.02,17.9,7.8511,0.2257,10.18,0.28517,96.718,72667
26.469,57.436,3.4042,4.9793,36.019,17.898,7.851,0.22577,10.18,0.28527,96.716,72833
26.468,57.429,3.4045,4.9797,36.018,17.896,7.8508,0.22584,10.18,0.28537,96.715,73000
26.467,57.422,3.4047,4.9802,36.017,17.894,7.8507,0.2259,10.18,0.28546,96.713,73167
26.466,57.415,3.405,4.9807,36.017,17.893,7.8505,0.22597,10.18,0.28556,96.711,73333
26.465,57.407,3.4052,4.9812,36.016,17.891,7.8504,0.22603,10.18,0.28566,96.709,73500
26.463,57.4,3.4055,4.9817,36.015,17.889,7.8502,0.2261,10.18,0.28575,96.708,73667
26.462,57.393,3.4058,4.9822,36.014,17.887,7.8501,0.22616,10.18,0.28585,96.706,73833
26.461,57.386,3.406,4.9826,36.013,17.886,7.8499,0.22623,10.179,0.28595,96.704,74000
26.46,57.378,3.4063,4.9831,36.012,17.884,7.8498,0.22629,10.179,0.28604,96.702,74250
26.459,57.371,3.4065,4.9836,36.011,17.882,7.8496,0.22636,10.179,0.28614,96.701,74500
26.458,57.364,3.4068,4.9841,36.011,17.88,7.8495,0.22642,10.179,0.28623,96.699,74750
26.456,57.356,3.4071,4.9846,36.01,17.879,7.8493,0.22648,10.179,0.28633,96.697,75000
26.455,57.349,3.4073,4.985,36.009,17.877,7.8492,0.22654,10.179,0.28642,96.695,75250
26.454,57.342,3.4076,4.9855,36.008,17.875,7.849,0.22661,10.179,0.28652,96.693,75500
26.453,57.334,3.4078,4.986,36.007,17.874,7.8489,0.22667,10.179,0.28661,96.692,75750
26.452,57.327,3.4081,4.9865,36.006,17.872,7.8487,0.22673,10.178,0.2867,96.69,76000
26.451,57.32,3.4083,4.987,36.005,17.87,7.8486,0.22679,10.178,0.2868,96.688,76250
26.45,57.312,3.4086,4.9874,36.005,17.868,7.8484,0.22686,10.178,0.28689,96.686,76500
26.448,57.305,3.4088,4.9879,36.004,17.867,7.8482,0.22692,10.178,0.28698,96.685,76750
26.447,57.297,3.4091,4.9884,36.003,17.865,7.8481,0.22698,10.178,0.28708,96.683,77000
26.446,57.29,3.4093,4.9889,36.002,17.863,7.8479,0.22704,10.178,0.28717,96.681,77250
26.445,57.282,3.4096,4.9893,36.001,17.862,7.8478,0.2271,10.178,0.28726,96.679,77500
26.444,57.275,3.4098,4.9898,36,17.86,7.8476,0.22716,10.178,0.28735,96.678,77750
26.443,57.267,3.4101,4.9903,36,17.858,7.8474,0.22722,10.178,0.28744,96.676,78000
26.442,57.26,3.4103,4.9907,35.999,17.857,7.8473,0.22728,10.177,0.28753,96.674,78250
26.44,57.252,3.4106,4.9912,35.998,17.855,7.8471,0.22734,10.177,0.28762,96.672,78500
26.439,57.245,3.4108,4.9917,35.997,17.853,7.847,0.2274,10.177,0.28771,96.67,78750
26.438,57.237,3.4111,4.9921,35.996,17.851,7.8468,0.22745,10.177,0.2878,96.669,79000
26.437,57.23,3.4113,4.9926,35.995,17.85,7.8466,0.22751,10.177,0.28789,96.667,79250
26.436,57.222,3.4115,4.9931,35.995,17.848,7.8465,0.22757,10.177,0.28798,96.665,79500
26.435,57.215,3.4118,4.9935,35.994,17.846,7.8463,0.22763,10.177,0.28807,96.663,79750
26.434,57.207,3.412,4.994,35.993,17.845,7.8461,0.22769,10.177,0.28816,96.661,80000
26.433,57.199,3.4123,4.9945,35.992,17.843,7.846,0.22774,10.176,0.28824,96.66,80250
26.431,57.192,3.4125,4.9949,35.991,17.841,7.8458,0.2278,10.176,0.28833,96.658,80500
26.43,57.184,3.4128,4.9954,35.991,17.84,7.8456,0.22786,10.176,0.28842,96.656,80750
26.429,57.176,3.413,4.9958,35.99,17.838,7.8454,0.22791,10.176,0.28851,96.654,81000
26.428,57.169,3.4132,4.9963,35.989,17.836,7.8453,0.22797,10.176,0.28859,96.652,81250
26.427,57.161,3.4135,4.9968,35.988,17.835,7.8451,0.22802,10.176,0.28868,96.651,81500
26.426,57.153,3.4137,4.9972,35.987,17.833,7.8449,0.22808,10.176,0.28876,96.649,81750
26.425,57.146,3.4139,4.9977,35.987,17.831,7.8447,0.22814,10.176,0.28885,96.647,82000
26.424,57.138,3.4142,4.9981,35.986,17.83,7.8446,0.22819,10.175,0.28893,96.645,82250
26.423,57.13,3.4144,4.9986,35.985,17.828,7.8444,0.22824,10.175,0.28902,96.643,82500
26.422,57.123,3.4146,4.999,35.984,17.826,7.8442,0.2283,10.175,0.28909,96.641,82750
26.42,57.115,3.4149,4.9995,35.983,17.825,7.844,0.22835,10.175,0.28916,96.64,83000
26.419,57.107,3.4151,4.9999,35.983,17.823,7.8439,0.22841,10.175,0.28925,96.638,83250
26.418,57.099,3.4153,5.0004,35.982,17.821,7.8437,0.22845,10.175,0.28933,96.636,83500
26.417,57.092,3.4156,5.0008,35.981,17.82,7.8435,0.2285,10.175,0.28942,96.634,83750
26.416,57.084,3.4158,5.0013,35.98,17.818,7.8433,0.22856,10.175,0.2895,96.632,84000
26.415,57.076,3.416,5.0017,35.98,17.817,7.8431,0.22861,10.174,0.28958,96.63,84250
26.414,57.068,3.4162,5.0021,35.979,17.815,7.843,0.22866,10.174,0.28966,96.629,84500
26.413,57.06,3.4165,5.0026,35.978,17.813,7.8428,0.22871,10.174,0.28974,96.627,84750
26.412,57.053,3.4167,5.003,35.977,17.812,7.8426,0.22877,10.174,0.28983,96.625,85000
26.411,57.045,3.4169,5.0035,35.976,17.81,7.8424,0.22882,10.174,0.28991,96.623,85250
26.41,57.037,3.4171,5.0039,35.976,17.808,7.8422,0.22887,10.174,0.28999,96.621,85500
26.409,57.029,3.4173,5.0043,35.975,17.807,7.8421,0.22892,10.174,0.29007,96.619,85750
26.408,57.021,3.4176,5.0048,35.974,17.805,7.8419,0.22897,10.174,0.29015,96.617,86000
26.407,57.013,3.4178,5.0052,35.973,17.804,7.8417,0.22902,10.173,0.29023,96.616,86333
26.406,57.005,3.418,5.0056,35.973,17.802,7.8415,0.22907,10.173,0.29031,96.614,86667
26.405,56.998,3.4182,5.0061,35.972,17.8,7.8413,0.22912,10.173,0.29039,96.612,87000
26.404,56.99,3.4184,5.0065,35.971,17.799,7.8411,0.22917,10.173,0.29047,96.61,87333
26.402,56.982,3.4186,5.0069,35.97,17.797,7.8409,0.22922,10.173,0.29055,96.608,87667
26.401,56.974,3.4189,5.0074,35.97,17.796,7.8407,0.22927,10.173,0.29061,96.606,88000
26.4,56.966,3.4191,5.0078,35.969,17.794,7.8406,0.22932,10.173,0.29069,96.604,88333
26.399,56.958,3.4193,5.0082,35.968,17.793,7.8404,0.22936,10.173,0.29077,96.602,88667
26.398,56.95,3.4195,5.0086,35.968,17.791,7.8402,0.2294,10.172,0.29084,96.601,89000
26.397,56.942,3.4197,5.0091,35.967,17.789,7.84,0.22945,10.172,0.29092,96.599,89333
26.396,56.934,3.4199,5.0095,35.966,17.788,7.8398,0.2295,10.172,0.291,96.597,89667
26.395,56.926,3.4201,5.0099,35.965,17.786,7.8396,0.22955,10.172,0.29107,96.595,90000
26.394,56.918,3.4203,5.0103,35.965,17.785,7.8394,0.2296,10.172,0.29115,96.593,90250
26.393,56.91,3.4205,5.0107,35.964,17.783,7.8392,0.22965,10.172,0.29123,96.591,90500
26.392,56.902,3.4207,5.0111,35.963,17.782,7.839,0.2297,10.172,0.2913,96.589,90750
26.391,56.895,3.4209,5.0116,35.962,17.78,7.8388,0.22975,10.172,0.29138,96.587,91000
26.39,56.887,3.4211,5.012,35.962,17.778,7.8386,0.22979,10.171,0.29145,96.586,91250
26.389,56.879,3.4213,5.0124,35.961,17.777,7.8384,0.22984,10.171,0.29153,96.584,91500
26.388,56.871,3.4215,5.0128,35.96,17.775,7.8382,0.22989,10.171,0.2916,96.582,91750
26.387,56.863,3.4217,5.0132,35.96,17.774,7.838,0.22993,10.171,0.29167,96.58,92000
26.386,56.855,3.4219,5.0136,35.959,17.772,7.8378,0.22998,10.171,0.29175,96.578,92250
26.385,56.847,3.4221,5.014,35.958,17.771,7.8376,0.23003,10.171,0.29182,96.576,92500
26.384,56.839,3.4223,5.0144,35.958,17.769,7.8374,0.23008,10.171,0.29189,96.574,92750
26.383,56.831,3.4225,5.0148,35.957,17.768,7.8372,0.23012,10.17,0.29197,96.572,93000
26.382,56.823,3.4227,5.0152,35.956,17.766,7.837,0.23017,10.17,0.29204,96.57,93333
26.381,56.815,3.4229,5.0156,35.955,17.765,7.8368,0.23021,10.17,0.29211,96.568,93667
26.38,56.807,3.4231,5.016,35.955,17.763,7.8366,0.23026,10.17,0.29217,96.566,94000
26.38,56.799,3.4233,5.0164,35.954,17.762,7.8364,0.2303,10.17,0.29224,96.565,94333
26.379,56.791,3.4235,5.0168,35.953,17.76,7.8362,0.23035,10.17,0.29231,96.563,94667
26.378,56.783,3.4237,5.0172,35.953,17.759,7.836,0.23039,10.17,0.29239,96.561,95000
26.377,56.775,3.4238,5.0176,35.952,17.757,7.8358,0.23043,10.17,0.29246,96.559,95333
26.376,56.767,3.424,5.018,35.951,17.756,7.8356,0.23047,10.17,0.29253,96.557,95667
26.375,56.759,3.4242,5.0184,35.951,17.754,7.8354,0.23052,10.169,0.2926,96.555,96000
26.374,56.751,3.4244,5.0187,35.95,17.753,7.8352,0.23056,10.169,0.29267,96.553,96333
26.373,56.743,3.4246,5.0191,35.949,17.751,7.835,0.2306,10.169,0.29274,96.551,96667
26.372,56.735,3.4248,5.0195,35.949,17.75,7.8348,0.23065,10.169,0.2928,96.549,97000
26.371,56.727,3.4249,5.0199,35.948,17.748,7.8345,0.23069,10.169,0.29287,96.547,97250
26.37,56.719,3.4251,5.0203,35.947,17.747,7.8343,0.23073,10.169,0.29294,96.545,97500
26.369,56.71,3.4253,5.0207,35.947,17.745,7.8341,0.23077,10.169,0.29301,96.543,97750
26.368,56.702,3.4255,5.021,35.946,17.744,7.8339,0.23081,10.168,0.29308,96.542,98000
26.367,56.694,3.4257,5.0214,35.945,17.743,7.8337,0.23086,10.168,0.29315,96.54,98250
26.366,56.686,3.4258,5.0218,35.945,17.741,7.8335,0.2309,10.168,0.29321,96.538,98500
26.365,56.678,3.426,5.0222,35.944,17.74,7.8333,0.23094,10.168,0.29328,96.536,98750
26.365,56.67,3.4262,5.0225,35.943,17.738,7.8331,0.23098,10.168,0.29335,96.534,99000
26.364,56.662,3.4264,5.0229,35.943,17.737,7.8329,0.23102,10.168,0.29341,96.532,99250
26.363,56.654,3.4265,5.0233,35.942,17.735,7.8326,0.23106,10.168,0.29348,96.53,99500
26.362,56.647,3.4267,5.0236,35.942,17.734,7.8324,0.2311,10.167,0.29354,96.528,99750
26.361,56.639,3.4269,5.024,35.941,17.733,7.8322,0.23114,10.167,0.29361,96.526,1.00E+05
26.36,56.631,3.427,5.0244,35.94,17.731,7.832,0.23118,10.167,0.29367,96.524,1.00E+05
26.359,56.623,3.4272,5.0247,35.94,17.73,7.8318,0.23122,10.167,0.29373,96.522,1.01E+05
26.358,56.615,3.4274,5.0251,35.939,17.728,7.8316,0.23126,10.167,0.2938,96.52,1.01E+05
26.357,56.607,3.4275,5.0255,35.938,17.727,7.8314,0.2313,10.167,0.29386,96.518,1.01E+05
26.356,56.599,3.4277,5.0258,35.938,17.726,7.8311,0.23134,10.167,0.29393,96.517,1.02E+05
26.356,56.591,3.4279,5.0262,35.937,17.724,7.8309,0.23138,10.167,0.29399,96.515,1.02E+05
26.355,56.583,3.428,5.0265,35.937,17.723,7.8307,0.23142,10.166,0.29405,96.513,1.02E+05
26.354,56.575,3.4282,5.0269,35.936,17.721,7.8305,0.23145,10.166,0.29412,96.511,1.03E+05
26.353,56.567,3.4284,5.0273,35.935,17.72,7.8303,0.23149,10.166,0.29418,96.509,1.03E+05
26.352,56.559,3.4285,5.0276,35.935,17.719,7.8301,0.23153,10.166,0.29424,96.507,1.03E+05
26.351,56.551,3.4287,5.028,35.934,17.717,7.8298,0.23157,10.166,0.2943,96.505,1.04E+05
26.35,56.543,3.4288,5.0283,35.934,17.716,7.8296,0.23161,10.166,0.29437,96.503,1.04E+05
26.35,56.535,3.429,5.0286,35.933,17.715,7.8294,0.23164,10.166,0.29443,96.501,1.04E+05
26.349,56.527,3.4291,5.029,35.932,17.713,7.8292,0.23168,10.165,0.29449,96.499,1.05E+05
26.348,56.52,3.4293,5.0293,35.932,17.712,7.829,0.23172,10.165,0.29455,96.497,1.05E+05
26.347,56.512,3.4294,5.0297,35.931,17.711,7.8287,0.23176,10.165,0.29461,96.495,1.05E+05
26.346,56.504,3.4296,5.03,35.931,17.709,7.8285,0.23179,10.165,0.29467,96.493,1.06E+05
26.345,56.496,3.4298,5.0304,35.93,17.708,7.8283,0.23183,10.165,0.29473,96.492,1.06E+05
26.345,56.488,3.4299,5.0307,35.929,17.707,7.8281,0.23187,10.165,0.29479,96.49,1.06E+05
26.344,56.48,3.4301,5.031,35.929,17.705,7.8279,0.2319,10.165,0.29485,96.488,1.07E+05
26.343,56.472,3.4302,5.0314,35.928,17.704,7.8276,0.23194,10.164,0.29491,96.486,1.07E+05
26.342,56.465,3.4303,5.0317,35.928,17.703,7.8274,0.23197,10.164,0.29497,96.484,1.07E+05
26.341,56.457,3.4305,5.032,35.927,17.702,7.8272,0.23201,10.164,0.29502,96.482,1.08E+05
26.341,56.449,3.4306,5.0324,35.927,17.7,7.827,0.23204,10.164,0.29509,96.48,1.08E+05
26.34,56.441,3.4308,5.0327,35.926,17.699,7.8268,0.23208,10.164,0.29515,96.478,1.08E+05
26.339,56.433,3.4309,5.033,35.926,17.698,7.8265,0.23211,10.164,0.29521,96.476,1.09E+05
26.338,56.426,3.4311,5.0333,35.925,17.697,7.8263,0.23215,10.164,0.29526,96.474,1.09E+05
26.337,56.418,3.4312,5.0337,35.924,17.695,7.8261,0.23218,10.164,0.29532,96.472,1.09E+05
26.337,56.41,3.4313,5.034,35.924,17.694,7.8259,0.23222,10.163,0.29538,96.471,1.10E+05
26.336,56.403,3.4315,5.0343,35.923,17.693,7.8256,0.23225,10.163,0.29544,96.469,1.10E+05
26.335,56.395,3.4316,5.0346,35.923,17.692,7.8254,0.23228,10.163,0.29549,96.467,1.10E+05
26.334,56.387,3.4318,5.0349,35.922,17.69,7.8252,0.23232,10.163,0.29555,96.465,1.11E+05
26.334,56.379,3.4319,5.0352,35.922,17.689,7.825,0.23235,10.163,0.2956,96.463,1.11E+05
26.333,56.372,3.432,5.0356,35.921,17.688,7.8247,0.23238,10.163,0.29566,96.461,1.11E+05
26.332,56.364,3.4322,5.0359,35.921,17.687,7.8245,0.23242,10.163,0.29571,96.459,1.12E+05
26.331,56.356,3.4323,5.0362,35.92,17.686,7.8243,0.23245,10.162,0.29577,96.457,1.12E+05
26.331,56.349,3.4324,5.0365,35.92,17.684,7.8241,0.23248,10.162,0.29582,96.455,1.12E+05
26.33,56.341,3.4326,5.0368,35.919,17.683,7.8239,0.23251,10.162,0.29588,96.454,1.13E+05
26.329,56.334,3.4327,5.0371,35.919,17.682,7.8236,0.23255,10.162,0.29593,96.452,1.13E+05
26.328,56.326,3.4328,5.0374,35.918,17.681,7.8234,0.23258,10.162,0.29599,96.45,1.14E+05
26.328,56.318,3.4329,5.0377,35.918,17.68,7.8232,0.23261,10.162,0.29604,96.448,1.14E+05
26.327,56.311,3.4331,5.038,35.917,17.678,7.823,0.23264,10.162,0.29609,96.446,1.15E+05
26.326,56.303,3.4332,5.0383,35.917,17.677,7.8227,0.23267,10.161,0.29615,96.444,1.15E+05
26.326,56.296,3.4333,5.0386,35.916,17.676,7.8225,0.2327,10.161,0.2962,96.442,1.15E+05
